id,title,description,createdAt,endedAt,serviceId,user_description,service_based_form,target_date,reissuedCopyOf,tradeClassificationType,state,stateText,sbf_form_text
19051722,Massive M??bel  anfertigen, Ich suche einen Schreiner der ein Nachtk?§stchen komplett massive fertigen kann.  Gerne nach und nach ein ganzes Jugendzimmer.,11/30/2020 23:15,12/14/2020 23:15,07010,,1,In den n?§chsten 3 Monaten,0,1.0,0,active,Ich suche einen Schreiner der ein Nachtk?§stchen komplett massive fertigen kann.  Gerne nach und nach ein ganzes Jugendzimmer.
19051742,Anfertigung eines freih?§ngenden Waschbeckenunterschrankes aus Eichenholz massiv," Anfertigung eines freih?§ngenden Waschbeckenunterschrankes  aus Eichenholz massiv (alle Seiten) in den Abmessungen (Tiefe x Breite x H??he) 45cm x 60 cm x 40 cm.  Die obere Platte soll eine St?§rke von ca. 20mm haben. Der Unterschrank soll eine T?ºr haben, hinten offen sein und eine Wandbefestigung haben. Er muss ein 30kg Waschbecken tragen k??nnen.  ",11/30/2020 23:18,12/14/2020 23:18,07010,,1,Zeitnah,0,1.0,0,active,"Anfertigung eines freih?§ngenden Waschbeckenunterschrankes  aus Eichenholz massiv (alle Seiten) in den Abmessungen (Tiefe x Breite x H??he) 45cm x 60 cm x 40 cm.  Die obere Platte soll eine St?§rke von ca. 20mm haben. Der Unterschrank soll eine T?ºr haben, hinten offen sein und eine Wandbefestigung haben. Er muss ein 30kg Waschbecken tragen k??nnen."
19051927,Gehweg Winterdienst Schneer?§umung und Streuen," Schnee r?§umen, Gehwege Streuen - Winterdienst nach gesetzlichen Vorschriften, je nach Wetterlage ?ºber den ganzen Winter hinweg ",11/30/2020 23:53,12/14/2020 23:53,09010,,1,In den n?§chsten 3 Monaten,0,4.0,0,active,"Schnee r?§umen, Gehwege Streuen - Winterdienst nach gesetzlichen Vorschriften, je nach Wetterlage ?ºber den ganzen Winter hinweg"
19052167,ca 150m (?) Gehweg Schneer?§umung und streuen," F?ºr den B?ºrgersteig des Grundst?ºcks Rossbacher Weg 3 in Haiger ben??tige ich ein Angebot f?ºr einen Winterdienst. Leider ist mir die genaue L?§nge des B?ºrgersteigs nicht bekannt, es ist aber ein relativ gro?ües Gr?ºndst?ºck. W?§re eine Begehung zur Angebotserstellung m??glich?",12/1/2020 2:24,12/15/2020 2:24,09010,,1,Zeitnah,0,4.0,0,active,"F?ºr den B?ºrgersteig des Grundst?ºcks Rossbacher Weg 3 in Haiger ben??tige ich ein Angebot f?ºr einen Winterdienst. Leider ist mir die genaue L?§nge des B?ºrgersteigs nicht bekannt, es ist aber ein relativ gro?ües Gr?ºndst?ºck. W?§re eine Begehung zur Angebotserstellung m??glich?"
19052447,Metalltreppengel?§nder mit Trittstufen austauschen gegen Edelstahl Treppengel?§nder mit Trittstufen," Es soll Treppengel?§nder aus Edelstahl mit Trittstufen geben, k??nnte genauso so aussehen wie auf dem Bilder aber kein Metalltreppengel?§nder was immer wieder lackiert werden soll. Trittstufen h?§tten wir gerne in andere Farbe und Qualit?§t. ",12/1/2020 7:09,12/15/2020 7:09,10010,,1,In mehr als 6 Monaten,0,2.0,0,active,"Es soll Treppengel?§nder aus Edelstahl mit Trittstufen geben, k??nnte genauso so aussehen wie auf dem Bilder aber kein Metalltreppengel?§nder was immer wieder lackiert werden soll. Trittstufen h?§tten wir gerne in andere Farbe und Qualit?§t."
19052907,8-10 Meter Gehsteig von Schnee befreien und streuen ," Wenn n??tig, R?§umung des Gehwegs von Schnee. Dieser ist ca 8-10 Meter lang ",12/1/2020 8:32,12/15/2020 8:32,09010,,1,In 3 bis 6 Monaten,0,4.0,0,active,"Wenn n??tig, R?§umung des Gehwegs von Schnee. Dieser ist ca 8-10 Meter lang"
19052942,"Kopfteil 1,80 Bett, Kernbuche, massiv", F?ºr mein Kernbuche Vollholz-Bett m??chte ich mir ein Kopfteil (siehe Foto) fertigen lassen.,12/1/2020 8:36,12/15/2020 8:36,07010,,1,In den n?§chsten 3 Monaten,0,1.0,0,active,F?ºr mein Kernbuche Vollholz-Bett m??chte ich mir ein Kopfteil (siehe Foto) fertigen lassen.
19052997,ca 20 m Gehweg in Waldstetten und ca 30m Gehweg in Schw?§bisch Gm?ºnd, R?§umen und streuen ca 20 m Gehweg an Privat Haus in Waldstetten vom 1.12.20 bis 1.3.21 und  r?§umen und streuen Gehweg an Praxis ca 30 m vom 1.1.21 bis 1.2.21 in Schw?§bisch Gm?ºnd,12/1/2020 8:40,12/15/2020 8:42,09010,,1,Zeitnah,0,4.0,0,active,R?§umen und streuen ca 20 m Gehweg an Privat Haus in Waldstetten vom 1.12.20 bis 1.3.21 und  r?§umen und streuen Gehweg an Praxis ca 30 m vom 1.1.21 bis 1.2.21 in Schw?§bisch Gm?ºnd
19053017,Waschtischplatte Eiche nach Ma?ü, G?§ste WC Waschtischplatte aus Eiche mit Baumkante nach Ma?ü. Mit Bohrung und Einbau. M??glichst innerhalb dieser/ n?§chster Woche ,12/1/2020 8:43,12/15/2020 8:43,07010,,1,Zeitnah,0,1.0,0,active,G?§ste WC Waschtischplatte aus Eiche mit Baumkante nach Ma?ü. Mit Bohrung und Einbau. M??glichst innerhalb dieser/ n?§chster Woche
19053027,Eine Gehweg?ºberfahrt herstellen., Gehwegs?ºberfahrt zur Garage mit Bordsteinabsenkung und Asphaltierung an der Brechtener Heide 121.,12/1/2020 8:44,12/15/2020 8:44,03020,,1,Innerhalb der n?§chsten 30 Tage,0,1.0,0,active,Gehwegs?ºberfahrt zur Garage mit Bordsteinabsenkung und Asphaltierung an der Brechtener Heide 121.
19053277,"ein gerader Treppenlauf, Holzwangentreppe wei?ü, Stufen in Eiche, Setzstufen wei?ü"," Hallo  in einem denkmalgesch?ºtzten alten Haus muss eine gerade Treppe eingebaut werden. Setz Stufen in Eiche natur ge??lt, Trittstufen in wei?ü, wei?üe Holzwangen.   Gerne k??nnen sie mich anrufen Gr?º?üe   Rainer Henkel ",12/1/2020 9:10,12/15/2020 9:10,10010,,1,Innerhalb der n?§chsten 30 Tage,0,2.0,0,active,"Hallo  in einem denkmalgesch?ºtzten alten Haus muss eine gerade Treppe eingebaut werden. Setz Stufen in Eiche natur ge??lt, Trittstufen in wei?ü, wei?üe Holzwangen.   Gerne k??nnen sie mich anrufen Gr?º?üe   Rainer Henkel"
19053467,Waschbeckenunterschrank   im Bad anfertigen und einbauen," Guten Tag ,  brauche f?ºr mein Bad einen Unterschrank vom Waschbecken. Leider passen Fertigschr?§nke nicht.  Material nicht vorhanden.  Freue mich wenn Sie mir  ein Kostenvoranschlag schicken. Vielen Dank Cornelia Jaeckel-Stahn   /Mariendorf Email:  ",12/1/2020 9:27,12/15/2020 9:27,07010,,1,In den n?§chsten 3 Monaten,0,1.0,0,active,"Guten Tag ,  brauche f?ºr mein Bad einen Unterschrank vom Waschbecken. Leider passen Fertigschr?§nke nicht.  Material nicht vorhanden.  Freue mich wenn Sie mir  ein Kostenvoranschlag schicken. Vielen Dank Cornelia Jaeckel-Stahn   /Mariendorf Email:"
19053527,ca. 20 m Gehweg / Garage  Schneer?§umung," Hallo, wir suchen f?ºr unser Mehrfamilienhaus im Greinerberg 14, 81371 M?ºnchen noch einen zuverl?§ssigen Winterdienst auf Rechnung, bzw. Stundenbasis. Wir freuen uns ?ºber Ihre Zuschriften. ",12/1/2020 9:36,12/15/2020 9:36,09010,,1,Zeitnah,0,4.0,0,active,"Hallo, wir suchen f?ºr unser Mehrfamilienhaus im Greinerberg 14, 81371 M?ºnchen noch einen zuverl?§ssigen Winterdienst auf Rechnung, bzw. Stundenbasis. Wir freuen uns ?ºber Ihre Zuschriften."
19053682,Winterdienst Gehweg vor EFH in Rahlstedt," Winterdienst f?ºr den Gehweg vor einem Einfamilienhaus in Hamburg-Rahlstedt, Eutiner Stra?üe gem?§?ü den Vorschriften. Grundst?ºcksbreite ca. 11 m. Au?üerdem ggf. Winterdienst f?ºr die Treppen zum Haus. ",12/1/2020 9:48,12/15/2020 9:48,09010,,1,Zeitnah,0,4.0,0,active,"Winterdienst f?ºr den Gehweg vor einem Einfamilienhaus in Hamburg-Rahlstedt, Eutiner Stra?üe gem?§?ü den Vorschriften. Grundst?ºcksbreite ca. 11 m. Au?üerdem ggf. Winterdienst f?ºr die Treppen zum Haus."
19053842,17 m Gehweg Schneer?§umung und Streuen," Fu?üweg 17meterx1,5 meter  25m2  Schnee  R?§umen und Streuen  1 Familienhaus Nebenstrasse  in Magdeburg friedensh??he Florian-Geyer-Strasse 43",12/1/2020 9:59,12/15/2020 9:59,09010,,1,Zeitnah,0,4.0,0,active,"Fu?üweg 17meterx1,5 meter  25m2  Schnee  R?§umen und Streuen  1 Familienhaus Nebenstrasse  in Magdeburg friedensh??he Florian-Geyer-Strasse 43"
19054342,15m Gehweg und Gartentreppe Schneer?§umen und streuen. , Gehsteig und Treppen von Schnee entfernen wenn es schneit in grosshabersdorf  ,12/1/2020 10:31,12/15/2020 10:31,09010,,1,Zeitnah,0,4.0,0,active,Gehsteig und Treppen von Schnee entfernen wenn es schneit in grosshabersdorf
19054382,Schornsteinfeger arbeiten ab 2021 zu vergeben, Schornsteinfegerarbeiten ab 2021 zu vergeben. Wartungsintervalle entsprechend den gesetzlichen Vorgaben. Termine nach R?ºcksprache,12/1/2020 10:33,12/15/2020 10:33,01060,,1,In 3 bis 6 Monaten,0,1.0,0,active,Schornsteinfegerarbeiten ab 2021 zu vergeben. Wartungsintervalle entsprechend den gesetzlichen Vorgaben. Termine nach R?ºcksprache
19054502,ca. 30 m Gehweg Schneer?§umen oder Streuen bei Bedarf , wir br?§uchten den Winterdienst f?ºr ein Haus in Rosbach. Evtl kann langfristig auch der komplette Hausmeisterdienst ?ºbernommen werden,12/1/2020 10:40,12/15/2020 10:40,09010,,1,Zeitnah,0,4.0,0,active,wir br?§uchten den Winterdienst f?ºr ein Haus in Rosbach. Evtl kann langfristig auch der komplette Hausmeisterdienst ?ºbernommen werden
19054647,Tischplatte abschleifen und neu lackieren," Guten Tag, Ich habe einen Tisch, welcher aufgeklappt werden kann, um den Platz von 2 Personen auf 4 - 6 Personen zu erweitern. Die umklappbare Tischplatte ich verkratzt, und die Lackierung mu?ü abgeschliffen und neu mit Klarlack ?ºberzogen werden. Die Tischplatte w?ºrde ich abschrauben und vorbei bringen, oder sie kann abgeholt werden. Die Tischplatte ist nicht sehr gro?ü, ca. 76 auf 87 cm ",12/1/2020 10:50,12/15/2020 10:50,07060,,1,In den n?§chsten 3 Monaten,0,1.0,0,active,"Guten Tag, Ich habe einen Tisch, welcher aufgeklappt werden kann, um den Platz von 2 Personen auf 4 - 6 Personen zu erweitern. Die umklappbare Tischplatte ich verkratzt, und die Lackierung mu?ü abgeschliffen und neu mit Klarlack ?ºberzogen werden. Die Tischplatte w?ºrde ich abschrauben und vorbei bringen, oder sie kann abgeholt werden. Die Tischplatte ist nicht sehr gro?ü, ca. 76 auf 87 cm"
19054942,"20m geraden, ebenen Gehweg Schneer?§umung und streuen"," R?§umungs-/Streuarbeiten f?ºr 20m geraden, ebenen Gehweg in 70771 Leinfelden-Unteraichen f?ºr die Wintersaison zur Erf?ºllung der gesetzlichen Pflichten.  Alle Werkzeuge und Materialien sind vom Auftragnehmer zu stellen.",12/1/2020 11:08,12/15/2020 11:08,09010,,1,Zeitnah,0,4.0,0,active,"R?§umungs-/Streuarbeiten f?ºr 20m geraden, ebenen Gehweg in 70771 Leinfelden-Unteraichen f?ºr die Wintersaison zur Erf?ºllung der gesetzlichen Pflichten.  Alle Werkzeuge und Materialien sind vom Auftragnehmer zu stellen."
19055257,cc- 1000 qm Fl?§che - Wohnanlage, WEG bei-bi - Buch  ca. 1000 qm Fl?§che Winterdienst. Eigene Maschine _ Traktor vorhanden. Streumittel auch Anfang - sofort,12/1/2020 11:27,12/15/2020 11:27,09010,,1,Zeitnah,0,4.0,0,active,WEG bei-bi - Buch  ca. 1000 qm Fl?§che Winterdienst. Eigene Maschine _ Traktor vorhanden. Streumittel auch Anfang - sofort
19055327,20-25 m Gehweg Schneer?§umen und streuen , Vor meinem Grundst?ºck Gehweg und Hof  Winterdienst und streuen in glaishammer zabo,12/1/2020 11:30,12/15/2020 11:30,09010,,1,Zeitnah,0,4.0,0,active,Vor meinem Grundst?ºck Gehweg und Hof  Winterdienst und streuen in glaishammer zabo
19055472,Schrank- und Regalsystem unter einer Treppe," Ben??tige ein Schranksystem f?ºr Vorr?§te und Getr?§nke, Schuhe unter einer Treppe mit Schubladen und T?ºren aus Holz. Derzeit nur ein Regal und Kommode. Treppe ist leicht gedreht. M?ºsste ausgemessen werden.",12/1/2020 11:43,12/15/2020 11:43,07010,,1,In den n?§chsten 3 Monaten,0,1.0,0,active,"Ben??tige ein Schranksystem f?ºr Vorr?§te und Getr?§nke, Schuhe unter einer Treppe mit Schubladen und T?ºren aus Holz. Derzeit nur ein Regal und Kommode. Treppe ist leicht gedreht. M?ºsste ausgemessen werden."
19055877,Winterdienst Parkplatz EDEKA Wolgast," Guten Tag, wir bitten um Angebotserstellung f?ºr Winterdienst auf dem Parkplatz von EDEKA in Wolgast / Makarenkostra?üe 34. Ger?§umt werden muss nur die reine Parkfl?§che, keine Geh- oder Zuwege.  Vielen Dank im Voraus!  Mit freundlichen Gr?º?üen HGG Immobilienmanagement  i.A. Britta Engel",12/1/2020 12:05,12/15/2020 12:05,09010,,1,Zeitnah,0,4.0,0,active,"Guten Tag, wir bitten um Angebotserstellung f?ºr Winterdienst auf dem Parkplatz von EDEKA in Wolgast / Makarenkostra?üe 34. Ger?§umt werden muss nur die reine Parkfl?§che, keine Geh- oder Zuwege.  Vielen Dank im Voraus!  Mit freundlichen Gr?º?üen HGG Immobilienmanagement  i.A. Britta Engel"
19055942,50 meter schneer?§umung Gehweg und streu, 50 meter Gehweg von Schnee r?§umen. Streuen. Wegen Krankheit gerade nicht m??glich ,12/1/2020 12:09,12/15/2020 12:09,09010,,1,Zeitnah,0,4.0,0,active,50 meter Gehweg von Schnee r?§umen. Streuen. Wegen Krankheit gerade nicht m??glich
19056012,"Winterdienst Kaufhof 87439 Kempten, Residenzplatz 2"," Winterdienst Kaufhof 87439 Kempten, streuen und r?§umen in Euro Monatspauschale ,, Einfahrt Parkhaus, Weg zur Rampe, Fussg?§ngerzone",12/1/2020 12:13,12/15/2020 12:13,09010,,1,In 3 bis 6 Monaten,0,4.0,0,active,"Winterdienst Kaufhof 87439 Kempten, streuen und r?§umen in Euro Monatspauschale ,, Einfahrt Parkhaus, Weg zur Rampe, Fussg?§ngerzone"
19056102,Winterdienst Kaufhof in 89073 Ulm," Winterdienst Kaufhof 89073 Ulm, Bahnhofstra?üe 5, streuen und R?§umen liegt in der Fu?üg?§ngerzone",12/1/2020 12:18,12/15/2020 12:18,09010,,1,In 3 bis 6 Monaten,0,4.0,0,active,"Winterdienst Kaufhof 89073 Ulm, Bahnhofstra?üe 5, streuen und R?§umen liegt in der Fu?üg?§ngerzone"
19056107,Bau eines zus?§tzlichen Kaminschachts neben bestehendem Kamin," Neben einem bestehenden Kamin soll ein zus?§tzlicher Kamin gemauert werden.  H??he ca. 6 Meter, Abmessungen laut Kaminkehrer 35 x 35 cm. Der Kamin dient als Abzug f?ºr einen Kaminofen.",12/1/2020 12:18,12/15/2020 12:18,01060,,1,In den n?§chsten 3 Monaten,0,1.0,0,active,"Neben einem bestehenden Kamin soll ein zus?§tzlicher Kamin gemauert werden.  H??he ca. 6 Meter, Abmessungen laut Kaminkehrer 35 x 35 cm. Der Kamin dient als Abzug f?ºr einen Kaminofen."
19056462,Aufarbeitung Esstisch und St?ºhle," Esstisch (1,2m im Durchmesser) und 6 St?ºhle aus massiv Holz (Buche?) aufarbeiten, Oberfl?§che von Tisch ist stark abgenutzt. Standort Neuss Allerheiligen Tel.: o. Stefan Schneider",12/1/2020 12:42,12/15/2020 12:42,07060,,1,Zeitnah,0,1.0,0,active,"Esstisch (1,2m im Durchmesser) und 6 St?ºhle aus massiv Holz (Buche?) aufarbeiten, Oberfl?§che von Tisch ist stark abgenutzt. Standort Neuss Allerheiligen Tel.: o. Stefan Schneider"
19056807,Einbauschrank in Heidelberg ," Die Ma?üe des Einbauschrankes betragen ungef?§hr 235 cm in der Breite, 250 cm in der H??he und 49 cm in der Tiefe. Idealerweise sollten die Griffe in den T?ºrfronten integriert. Haupts?§chlich soll der Schrank nur B??den habe und eine oder zwei Kleiderstangen. Die Au?üenfarbe des Schrankes sollte in einem neutralen Ton verbleiben. Hier sind wir uns jedoch noch nicht sicher.",12/1/2020 13:05,12/15/2020 13:05,07010,,1,Wunschtermin: 19.01.2021,0,1.0,0,active,"Die Ma?üe des Einbauschrankes betragen ungef?§hr 235 cm in der Breite, 250 cm in der H??he und 49 cm in der Tiefe. Idealerweise sollten die Griffe in den T?ºrfronten integriert. Haupts?§chlich soll der Schrank nur B??den habe und eine oder zwei Kleiderstangen. Die Au?üenfarbe des Schrankes sollte in einem neutralen Ton verbleiben. Hier sind wir uns jedoch noch nicht sicher."
19056867,Balkon sanieren in L?ºdenscheid, 1. Balkonbelag (Fliesen) + Gel?§nder abreissen + entsorgen 2. Balkon mit Folie verschweissen und abdichten + Gef?§lle f?ºr Wasserablauf installieren. 3 Balkon Sockel mit Blech verkleiden.  Fl?§che: 4qm  ,12/1/2020 13:10,12/15/2020 13:10,08130,,1,In den n?§chsten 3 Monaten,0,2.0,0,active,1. Balkonbelag (Fliesen) + Gel?§nder abreissen + entsorgen 2. Balkon mit Folie verschweissen und abdichten + Gef?§lle f?ºr Wasserablauf installieren. 3 Balkon Sockel mit Blech verkleiden.  Fl?§che: 4qm
19057077,4 DDR Freischwinger schleifen und lackieren ," Vier DDR Freischwinger, 2 mit Armlehnen, zwei ohne sollen angeschliffen und grau seidenmatt lackiert oder gespr?ºht werden mit entsprechendem Lack Die St?ºhlen sollen abgeholt und zur?ºck gebracht werden. Die Arbeiten sollen nicht im Haus erfolgen. Der Lack muss durch den Auftragnehmer  gestellt werden. ",12/1/2020 13:24,12/15/2020 13:24,07060,,1,Zeitnah,0,1.0,0,active,"Vier DDR Freischwinger, 2 mit Armlehnen, zwei ohne sollen angeschliffen und grau seidenmatt lackiert oder gespr?ºht werden mit entsprechendem Lack Die St?ºhlen sollen abgeholt und zur?ºck gebracht werden. Die Arbeiten sollen nicht im Haus erfolgen. Der Lack muss durch den Auftragnehmer  gestellt werden."
19057332,Restaurierung Bauernschrank in L?ºbeck," Ein alter, h??zerner, bemalter Bauernchrank (Breite: 120 cm, H??he: 180 cm, Tiefe: 40 cm) muss stabilisiert und mit Regalb??den versehen werden. ",12/1/2020 13:41,12/15/2020 13:41,07060,,1,In den n?§chsten 3 Monaten,0,1.0,0,active,"Ein alter, h??zerner, bemalter Bauernchrank (Breite: 120 cm, H??he: 180 cm, Tiefe: 40 cm) muss stabilisiert und mit Regalb??den versehen werden."
19057517,Anfertigung eines Einbauschrankes unter Treppe," Ma?üanfertigung eines Garderobenschrankes unter der Kellertreppe. Der komplette Hohlraum soll genutzt werden f?ºr Schuhe und f?ºr Jacken. Schr?§nke mit Regalb??den oder Auszugsschr?§nke, beides denkbar.",12/1/2020 13:50,12/15/2020 13:50,07010,,1,Zeitnah,0,1.0,0,active,"Ma?üanfertigung eines Garderobenschrankes unter der Kellertreppe. Der komplette Hohlraum soll genutzt werden f?ºr Schuhe und f?ºr Jacken. Schr?§nke mit Regalb??den oder Auszugsschr?§nke, beides denkbar."
19057647,Weg zum Eingang von Schnee und Eis befreien," Winterdienst in 73092 Heiningen Beim Vorliegen winterlicher Bedingungen morgens bis sp?§testens 8 Uhr den Weg vom Gartent?ºrchen (ca 5 m) bis zur Haustreppe, sowie die Hauseingangstreppe (ca. 8 Stufen) von Schnee und Eis befreien. Dasselbe nochmals am Nachmittag bis sp?§testens 17 Uhr. R?§umger?§te (Schneeschaufel, Besen) und Streumaterial sind von Ihnen zu stellen. Gehweg ist keiner vorhanden, muss folglich nicht ger?§umt werden. Abrechnung nach Aufwand gegen Rechnung ",12/1/2020 13:57,12/15/2020 13:59,09010,,1,Zeitnah,0,4.0,0,active,"Winterdienst in 73092 Heiningen Beim Vorliegen winterlicher Bedingungen morgens bis sp?§testens 8 Uhr den Weg vom Gartent?ºrchen (ca 5 m) bis zur Haustreppe, sowie die Hauseingangstreppe (ca. 8 Stufen) von Schnee und Eis befreien. Dasselbe nochmals am Nachmittag bis sp?§testens 17 Uhr. R?§umger?§te (Schneeschaufel, Besen) und Streumaterial sind von Ihnen zu stellen. Gehweg ist keiner vorhanden, muss folglich nicht ger?§umt werden. Abrechnung nach Aufwand gegen Rechnung"
19058177,ca.10 meter b?ºrgersteig, b?ºrgersteig wuppertal-nordstadt schnee-und eisfrei machen. vor einem mehrfamilienhaus l?§nge ca. 10-12 meter. preis pro tag ? preise f?ºr eine schnee-saison.  meine e-mail-adresse -  danke im voraus f?ºr ihr angebot.,12/1/2020 14:35,12/15/2020 14:35,09010,,1,Zeitnah,0,4.0,0,active,b?ºrgersteig wuppertal-nordstadt schnee-und eisfrei machen. vor einem mehrfamilienhaus l?§nge ca. 10-12 meter. preis pro tag ? preise f?ºr eine schnee-saison.  meine e-mail-adresse -  danke im voraus f?ºr ihr angebot.
19058302,Raumspartreppe & Dachluke, Ich h?§tte gerne Beratung und Einbau einer Raumspartreppe. Jedoch m?ºsste hierzu auch die Dachluke gedreht werden. ,12/1/2020 14:44,12/15/2020 14:44,10010,,1,Zeitnah,0,2.0,0,active,Ich h?§tte gerne Beratung und Einbau einer Raumspartreppe. Jedoch m?ºsste hierzu auch die Dachluke gedreht werden.
19059822,Winterdienst - Betreuung Gemeinschaftsfl?§che Pflanzen und Wege , Winterdienst - Betreuung Gemeinschaftsfl?§che Pflanzen und Wege - bevorzugt im PLZ-Gebiet 85521,12/1/2020 16:28,12/15/2020 16:28,09010,,1,Zeitnah,0,4.0,0,active,Winterdienst - Betreuung Gemeinschaftsfl?§che Pflanzen und Wege - bevorzugt im PLZ-Gebiet 85521
19059927,130 m Gehweg r?§umen und streuen plus 1 Garageneinfahrt, Zu r?§umen sind ca. 128 m Gehweg und eine Garageneinfahrt einer Reihenhaussiedlung nach den derzeit g?ºltigen Bestimmungen der Stadt M?ºnchen. Die Siedlung mit insgesamt 31 H?§usern liegt Daglfinger Strasse Ecke Fritz-Luz-Strasse. Materialverbrauch wie Splitt wird getrennt abgerechnet. ,12/1/2020 16:35,12/15/2020 16:35,09010,,1,Wunschtermin: 01.01.2021,0,4.0,0,active,Zu r?§umen sind ca. 128 m Gehweg und eine Garageneinfahrt einer Reihenhaussiedlung nach den derzeit g?ºltigen Bestimmungen der Stadt M?ºnchen. Die Siedlung mit insgesamt 31 H?§usern liegt Daglfinger Strasse Ecke Fritz-Luz-Strasse. Materialverbrauch wie Splitt wird getrennt abgerechnet.
19060022,Raumspartreppe liefern und einbauen, Auftrag zum Einbau einer Raumspartreppe zwischen 1.OG und Dachboden. Lieferung und Montage der Treppe bitte anbieten. Zus?§tzlich ist eine Klappe f?ºr die vom Auftragnehmer zu schaffende Luke zu liefern und montieren. Decke 1.OG ist Rigips mit Dampfbremse und D?§mmung. Fu?üboden Dachboden ist 19mm Rauspund. ,12/1/2020 16:41,12/15/2020 16:41,10010,,1,Zeitnah,0,2.0,0,active,Auftrag zum Einbau einer Raumspartreppe zwischen 1.OG und Dachboden. Lieferung und Montage der Treppe bitte anbieten. Zus?§tzlich ist eine Klappe f?ºr die vom Auftragnehmer zu schaffende Luke zu liefern und montieren. Decke 1.OG ist Rigips mit Dampfbremse und D?§mmung. Fu?üboden Dachboden ist 19mm Rauspund.
19060082,Subunternehmer f?ºr Winterdienst gesucht," Wir suchen einen Subunternehmer f?ºr den Winterdienst gem. Satzung der Stadt Saarbr?ºcken f?ºr den Zeitraum 1.12.2020 - 31.3.2021.  Es handelt sich um ein Vodafone Objekt Werner-von-Siemens-Allee 1, 66115 Saarbr?ºcken.  Wir bitten um jeweils 2 Angebote (einmal Pauschalpreis nur Streudienst je Einsatz / einmal Pauschalpreis R?§um- und Streudienst je Einsatz).  Bitte in den Angebotspreisen Streumaterial, Anfahrten, evtl. Sonn- / Feiertags- und Nachzuschl?§ge, sowie Bereitstellungspauschalen einkalkulieren.  Wir freuen uns auf Ihre Angebote.",12/1/2020 16:45,12/15/2020 16:45,09010,,1,Zeitnah,0,4.0,0,active,"Wir suchen einen Subunternehmer f?ºr den Winterdienst gem. Satzung der Stadt Saarbr?ºcken f?ºr den Zeitraum 1.12.2020 - 31.3.2021.  Es handelt sich um ein Vodafone Objekt Werner-von-Siemens-Allee 1, 66115 Saarbr?ºcken.  Wir bitten um jeweils 2 Angebote (einmal Pauschalpreis nur Streudienst je Einsatz / einmal Pauschalpreis R?§um- und Streudienst je Einsatz).  Bitte in den Angebotspreisen Streumaterial, Anfahrten, evtl. Sonn- / Feiertags- und Nachzuschl?§ge, sowie Bereitstellungspauschalen einkalkulieren.  Wir freuen uns auf Ihre Angebote."
19060137,Subunternehmer f?ºr Winterdienst gesucht," Wir suchen einen Subunternehmer f?ºr den Winterdienst gem. Satzung der Stadt Magdeburg f?ºr den Zeitraum 1.12.2020 - 31.3.2021.  Es handelt sich um ein Vodafone Objekt Silberbergweg 28, 39128 Magdeburg.  Wir bitten um jeweils 2 Angebote (einmal Pauschalpreis nur Streudienst je Einsatz / einmal Pauschalpreis R?§um- und Streudienst je Einsatz).  Bitte in den Angebotspreisen Streumaterial, Anfahrten, evtl. Sonn- / Feiertags- und Nachzuschl?§ge, sowie Bereitstellungspauschalen einkalkulieren.  Wir freuen uns auf Ihre Angebote.",12/1/2020 16:49,12/15/2020 16:49,09010,,1,Zeitnah,0,4.0,0,active,"Wir suchen einen Subunternehmer f?ºr den Winterdienst gem. Satzung der Stadt Magdeburg f?ºr den Zeitraum 1.12.2020 - 31.3.2021.  Es handelt sich um ein Vodafone Objekt Silberbergweg 28, 39128 Magdeburg.  Wir bitten um jeweils 2 Angebote (einmal Pauschalpreis nur Streudienst je Einsatz / einmal Pauschalpreis R?§um- und Streudienst je Einsatz).  Bitte in den Angebotspreisen Streumaterial, Anfahrten, evtl. Sonn- / Feiertags- und Nachzuschl?§ge, sowie Bereitstellungspauschalen einkalkulieren.  Wir freuen uns auf Ihre Angebote."
19060337,Aussenbalkon Neu Bauen, Es soll an einer 2.Etage ein Balkon angebaut werden.  Das Material soll Feuerverzinkt sein. Das Anbringen ist kein Problem auch Kranarbeit m??glich.  Die F?§che ist L?§nge 6m x breite 6m und die Tiefe 3m.  Ausf?ºhrung in Senden 89250,12/1/2020 17:05,12/15/2020 17:05,08130,,1,In den n?§chsten 3 Monaten,0,2.0,0,active,Es soll an einer 2.Etage ein Balkon angebaut werden.  Das Material soll Feuerverzinkt sein. Das Anbringen ist kein Problem auch Kranarbeit m??glich.  Die F?§che ist L?§nge 6m x breite 6m und die Tiefe 3m.  Ausf?ºhrung in Senden 89250
19060442,Wandpaneele anbringen in Leipzig ," Wandpaneele an 1 Wand anbringen, ca. 9 qm, Paneele sind vorhanden, Kleber und Fugenmasse werden ben??tigt",12/1/2020 17:15,12/15/2020 17:15,12070,,1,Wunschtermin: 05.01.2021,0,2.0,0,active,"Wandpaneele an 1 Wand anbringen, ca. 9 qm, Paneele sind vorhanden, Kleber und Fugenmasse werden ben??tigt"
